id,Date_earliest,Nationality_Summed_Points,Nationality_count,Summed_Points,artist_count,Points (Total),song_count,Artists,Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
7ut4Y7gxOFe3d3rLJQ7i5w,2017-12-01,19791.0,1,750.0,1,93,1,Taylor Swift,2017-12-01,0.8,0.535,-6684.0,0.135,0.071,0.0,0.451
3TcMyNevhQZ35yaA8jHSBq,2017-12-01,19791.0,1,750.0,1,55,1,Taylor Swift,2017-12-01,0.696,0.602,-6156.0,0.159,0.068,0.0,0.305
6tUgfsOa8PLkoede5nOR7D,2017-11-02,18219.0,2,60.0,2,4078,60,"N.E.R.D, Rihanna",2017-12-01,0.919,0.73,-6581.0,0.088,0.002,0.0,0.189
19WjVVgXjdKXfLXoaDPwTM,2017-09-03,13350.0,1,216.0,1,9932,84,Taylor Swift,2017-11-30,0.616,0.77,-6.5,0.142,0.057,0.0,0.412
2cnKEkpVUSV4wnjQiTWfH6,2017-04-04,35.0,2,0.0,2,51316,356,"Wisin, Ozuna",2017-11-30,0.747,0.864,-3181.0,0.06,0.025,0.0,0.754
0XLOf9LhyazPX9Ld8jPiUq,2017-07-13,8359.0,1,3.0,1,15108,139,Selena Gomez,2017-11-30,0.708,0.61,-4522.0,0.057,0.02,0.0,0.305
4XCQtUoRSh22Ep18ULmDnT,2017-10-21,742.0,4,0.0,4,1624,92,"De La Ghetto, Daddy Yankee, Ozuna, Chris Jedi",2017-11-30,0.701,0.845,-2738.0,0.067,0.118,0.0,0.756
6uFsE1JgZ20EXyU0JQZbUR,2017-08-29,12973.0,1,216.0,1,16160,94,Taylor Swift,2017-11-30,0.773,0.68,-6378.0,0.141,0.213,0.0,0.497
1e1JKLEDKP7hEQzJfNAgPl,2017-05-05,2740.0,1,0.0,1,18714,178,Playboi Carti,2017-11-30,0.791,0.582,-7323.0,0.286,0.011,0.0,0.443
25oOaleife6E2MIKmFkPvg,2017-06-19,7453.0,1,13.0,1,2643,83,Young Thug,2017-11-30,0.842,0.597,-6336.0,0.063,0.003,0.0,0.298
1DRW9bQzt2SE8f7H4KJZyL,2017-08-25,12394.0,1,0.0,1,330,16,Miguel,2017-11-30,0.629,0.717,-5706.0,0.064,0.088,0.0,0.129
5q2JbCNi4FcnglgPfxcV65,2017-01-25,9.0,1,0.0,1,17151,177,Anuel AA,2017-11-30,0.639,0.869,-4024.0,0.147,0.27,0.0,0.767
0UioblV1x795s55Ur58c6c,2017-11-18,19470.0,1,0.0,1,253,12,22 Savage,2017-11-29,0.788,0.556,-7655.0,0.345,0.019,0.0,0.481
6GNifiuBPrKFpwNBYnooFm,2017-11-09,19048.0,1,495.0,1,609,19,Lil Uzi Vert,2017-11-29,0.749,0.671,-5151.0,0.06,0.68,0.0,0.756
22nyEAEM29tcBRhukR089b,2017-11-27,19548.0,1,0.0,1,23,2,Jaden,2017-11-28,0.786,0.82,-5093.0,0.232,0.222,0.0,0.49
5Gd19NupVe5X8bAqxf9Iaz,2017-10-25,17608.0,1,596.0,1,3145,33,Taylor Swift,2017-11-27,0.791,0.529,-6.87,0.175,0.065,0.0,0.428
4Hf7WnR761jpxPr5D46Bcd,2017-01-01,0.0,1,0.0,1,19016,177,Shawn Mendes,2017-11-26,0.624,0.803,-4105.0,0.246,0.123,0.0,0.821
7FfpP3YZ6fOWMdxkIAtud9,2017-09-15,493.0,3,111.0,3,13665,204,"Farruko, Bad Bunny, Rvssian",2017-11-25,0.708,0.56,-7132.0,0.129,0.067,0.0,0.411
3bWAqKDWg6u1davspr5IkS,2017-05-19,1797.0,2,60.0,2,38014,348,"Robin Schulz, James Blunt",2017-11-25,0.653,0.81,-6032.0,0.056,0.118,0.0,0.583
3QwBODjSEzelZyVjxPOHdq,2017-01-01,0.0,1,0.0,1,22548,177,Zion & Lennox,2017-11-25,0.832,0.772,-5429.0,0.1,0.056,0.0,0.704
4yN6xPLopmTLvc27pO9LIE,2017-04-29,39.0,1,9.0,1,9448,176,Nicky Jam,2017-11-25,0.685,0.731,-5119.0,0.093,0.204,0.0,0.786
34t13rSSZtr22CjcmroMmh,2017-11-24,10182.0,2,18.0,2,72,2,"Craig David, Bastille",2017-11-24,0.56,0.746,-5098.0,0.089,0.151,0.0,0.259
6eUncuJutsFi9BGO1JaBHh,2017-09-01,13081.0,1,0.0,1,8131,85,Jason Derulo,2017-11-24,0.897,0.634,-6264.0,0.161,0.004,0.0,0.506
2KwojFDebQV4J2b0JMRR5Q,2017-10-13,910.0,2,50.0,2,1610,54,"Alesso, Anitta",2017-11-24,0.761,0.784,-5501.0,0.051,0.229,0.207,0.567
6W6ijKiufUsBBcgJPKis6T,2017-11-24,5091.0,1,80.0,1,31,1,Little Mix,2017-11-24,0.762,0.854,-2757.0,0.082,0.006,0.0,0.615
7kK2m2KDEL0W8oFq6fuOcf,2017-11-24,0.0,1,0.0,1,29,1,Salmo,2017-11-24,0.661,0.853,-2287.0,0.272,0.107,0.0,0.655
22fRl49GSpRdu3J2EPj1i6,2017-11-16,19337.0,1,0.0,1,424,8,Lil Peep,2017-11-23,0.602,0.762,-6149.0,0.035,0.05,0.008,0.112
3zoYkqS4y2BsGVShPL2nTE,2017-08-18,15486.0,2,56.0,2,25486,196,"CNCO, Little Mix",2017-11-23,0.527,0.907,-3.09,0.11,0.154,0.0,0.664
0bcEHhsuLRDm712CQHomdm,2017-11-16,19337.0,1,0.0,1,275,7,Lil Peep,2017-11-22,0.368,0.796,-4923.0,0.082,0.016,0.0,0.181
2mb6YdoavL6db22p7XKJQZ,2017-11-03,4662.0,1,675.0,1,1526,20,Sam Smith,2017-11-22,0.631,0.224,-9383.0,0.042,0.885,0.0,0.365
0fioLzGM8ngbD1w6fMmm45,2017-09-10,3596.0,1,0.0,1,644,30,Sam Smith,2017-11-21,0.453,0.496,-5785.0,0.045,0.554,0.0,0.501
01uk7IzZyFNfQTDBXxx6NB,2017-11-03,4662.0,1,675.0,1,1274,16,Sam Smith,2017-11-20,0.672,0.53,-6.43,0.028,0.367,0.0,0.485
0tDfp0vFR95Gg6Mrhza3lX,2017-11-03,18481.0,1,596.0,1,1679,16,Taylor Swift,2017-11-18,0.599,0.508,-9894.0,0.105,0.193,0.0,0.269
7gHs73wELdeycvS48JfIos,2017-01-01,0.0,1,0.0,1,12231,177,Alan Walker,2017-11-18,0.589,0.651,-5097.0,0.031,0.029,0.0,0.166
6ayTAnEwP3Yo4DOjLsN5r2,2017-11-17,19337.0,1,17.0,1,36,1,Flo Rida,2017-11-17,0.757,0.711,-5693.0,0.077,0.021,0.0,0.649
5VJ1eVOnlAlaA2mQcwmKC8,2017-11-17,19337.0,1,115.0,1,38,1,Fall Out Boy,2017-11-17,0.581,0.921,-4319.0,0.051,0.006,0.0,0.829
1uL78kFWxhz3umTMWJu8n5,2017-08-25,12394.0,1,201.0,1,3866,84,Lil Uzi Vert,2017-11-17,0.813,0.528,-6305.0,0.313,0.072,0.0,0.131
6mVjlizvk7mq58DJl7pQ2j,2017-11-17,38674.0,2,0.0,2,106,2,"G-Eazy, Zoe Nash",2017-11-17,0.656,0.804,-5191.0,0.363,0.173,0.0,0.314
7rdUtXasA973gmrr2Xxh3E,2017-09-15,397.0,1,397.0,1,8465,63,Lorde,2017-11-16,0.781,0.548,-4997.0,0.076,0.229,0.0,0.175
7aF09WaavZAmAWuUeYxlYD,2017-07-14,8590.0,1,0.0,1,13536,124,OneRepublic,2017-11-15,0.593,0.868,-3573.0,0.295,0.183,0.0,0.496
4K1vOdIFqskQv3zoI0FdAk,2017-11-03,4662.0,1,675.0,1,1019,13,Sam Smith,2017-11-15,0.566,0.407,-10293.0,0.091,0.766,0.0,0.156
6H0AwSQ20mo62jGlPGB8S6,2017-06-16,29448.0,4,32.0,4,40768,596,"2 Chainz, Ty Dolla $ign, Trey Songz, Jhené Aiko",2017-11-14,0.822,0.502,-7.38,0.148,0.031,0.001,0.525
5ZX1X9Rl4zbx1Wwyn3idVD,2017-11-03,23143.0,2,0.0,2,1364,22,"Sam Smith, Yebba",2017-11-14,0.66,0.542,-8.11,0.077,0.343,0.0,0.152
0Gux2yTMWYOlcBUNjGJu5p,2017-11-03,23143.0,2,650.0,2,218,16,"Big Sean, 21 Savage",2017-11-14,0.507,0.442,-7279.0,0.367,0.013,0.0,0.107
59J5nzL1KniFHnU120dQzt,2017-04-24,4926.0,2,36.0,2,4958,196,"Playboi Carti, Lil Uzi Vert",2017-11-14,0.785,0.62,-6667.0,0.254,0.014,0.0,0.478
1A85fOmviQuGgkF6Lww6Nd,2017-11-03,4662.0,1,675.0,1,672,9,Sam Smith,2017-11-13,0.713,0.597,-7117.0,0.069,0.377,0.0,0.399
0tdCy39PgWN8LFWu34ORn3,2017-10-31,58146.0,4,552.0,4,3672,48,"21 Savage, Offset, Metro Boomin, Quavo",2017-11-13,0.845,0.399,-7509.0,0.312,0.005,0.741,0.148
6qDF4wWL49CAVbgT7yuHl8,2017-03-04,25.0,1,17.0,1,19248,177,J Balvin,2017-11-12,0.889,0.853,-4.26,0.241,0.154,0.0,0.922
5RCfvwDewu6p2x1mEI6smX,2017-09-02,13350.0,1,0.0,1,4375,72,Tay-K,2017-11-12,0.788,0.533,-7594.0,0.352,0.017,0.0,0.468
6sDQ4uiWw9OdVrCXFLSlZt,2017-11-11,19119.0,1,48.0,1,8,1,Eminem,2017-11-11,0.712,0.838,-2679.0,0.313,0.403,0.0,0.607
7zLGHiDWd9T1Rxw4PQCb13,2017-11-11,19119.0,1,48.0,1,189,1,Eminem,2017-11-11,0.577,0.593,-4816.0,0.137,0.8,0.0,0.575
14EgW52HVqnLHd30bgbPxg,2017-11-10,19048.0,1,49.0,1,12,1,Ty Dolla $ign,2017-11-10,0.509,0.631,-6312.0,0.057,0.098,0.0,0.157
1Bxzw8ag71snOU9IbhXVD6,2017-11-03,407.0,1,131.0,1,631,8,Kygo,2017-11-10,0.499,0.673,-4505.0,0.035,0.399,0.0,0.301
4EsYkJjHKMejYLp54woB9c,2017-11-10,19048.0,1,4.0,1,6,1,Wiz Khalifa,2017-11-10,0.93,0.673,-7314.0,0.073,0.011,0.0,0.219
3fJaqjV813edLN5wrxUPkc,2017-11-10,407.0,1,23.0,1,3,1,Sigrid,2017-11-10,0.755,0.722,-6097.0,0.038,0.006,0.001,0.133
3hmrgEKcLEQi0rlk3mJfZ7,2017-11-10,19048.0,1,46.0,1,37,1,G-Eazy,2017-11-10,0.801,0.604,-7828.0,0.423,0.003,0.0,0.359
1WIZiOuNO3woKfdlSK2gNn,2017-09-13,14000.0,1,2.0,1,3932,59,Kodak Black,2017-11-10,0.804,0.66,-4.86,0.073,0.032,0.0,0.257
1gjxuBurykxzaqbDaqKKYU,2017-11-10,157.0,1,5.0,1,50,1,V,2017-11-10,0.797,0.721,-4912.0,0.058,0.174,0.0,0.627
1ZyQGXH9dZ4AecevHhKUxi,2017-11-10,5008.0,1,0.0,1,9,1,Bastille,2017-11-10,0.505,0.68,-3423.0,0.034,0.283,0.0,0.362
1p1SbqeipOd4ezKUpxqaz6,2017-11-03,4662.0,1,675.0,1,566,7,Sam Smith,2017-11-09,0.513,0.648,-7714.0,0.099,0.007,0.0,0.497
2SmgFAhQkQCQPyBiBxR6Te,2017-09-11,254.0,2,374.0,2,15576,120,"Natti Natasha, Ozuna",2017-11-09,0.816,0.806,-3023.0,0.056,0.035,0.0,0.822
3AFPGvRzeKeNJbIbLwcz4G,2017-11-03,4662.0,1,675.0,1,563,7,Sam Smith,2017-11-09,0.575,0.248,-11115.0,0.03,0.587,0.0,0.328
4S2WtfT03YDIlXEwSX4Tjd,2017-11-04,4787.0,1,785.0,1,433,6,Sam Smith,2017-11-09,0.499,0.3,-8631.0,0.043,0.616,0.0,0.212
4z3GJkrtH97Bj6fRta983T,2017-08-05,984.0,2,48.0,2,24050,194,"Carlos Vives, Sebastian Yatra",2017-11-09,0.748,0.884,-3556.0,0.05,0.09,0.0,0.678
53mrVsi49rLHIaKBiSvElG,2017-08-06,11528.0,1,121.0,1,4710,95,blackbear,2017-11-08,0.746,0.647,-6388.0,0.052,0.007,0.0,0.196
2D2w9943rsnJOGCrI4aMQp,2017-10-31,22248.0,2,10.0,2,1324,18,"21 Savage, Metro Boomin",2017-11-08,0.862,0.274,-5818.0,0.416,0.097,0.185,0.154
7i2DJ88J7jQ8K7zqFX2fW8,2017-06-05,7082.0,1,451.0,1,11526,126,Halsey,2017-11-08,0.67,0.585,-4861.0,0.035,0.107,0.0,0.447
3zesxb7sOGbeSwUrzLUP0f,2017-11-03,4662.0,1,675.0,1,294,6,Sam Smith,2017-11-08,0.345,0.193,-10236.0,0.033,0.74,0.0,0.268
6t4rYZeShwJai1YSs0tWOQ,2017-11-03,4662.0,1,675.0,1,268,6,Sam Smith,2017-11-08,0.567,0.399,-10385.0,0.098,0.759,0.0,0.431
6TwcRSQgztJFw8tQDrs35D,2017-11-03,4662.0,1,675.0,1,276,6,Sam Smith,2017-11-08,0.496,0.279,-9.18,0.052,0.81,0.0,0.103
2ZE3DJuizYTad2S4CvRRhK,2017-10-06,16330.0,1,20.0,1,1039,25,Lauv,2017-11-07,0.745,0.481,-8291.0,0.054,0.302,0.0,0.229
3gfmFoJgmn9LiIj5mV8oSS,2017-09-21,384.0,2,0.0,2,1700,74,"R3HAB, Quintino",2017-11-07,0.652,0.595,-6944.0,0.042,0.162,0.0,0.303
3rOSwuTsUlJp0Pu0MkN8r8,2017-02-17,1453.0,1,5.0,1,30975,177,Future,2017-11-07,0.833,0.434,-8795.0,0.431,0.01,0.022,0.281
6AUuRg513AfT50d52O60fS,2017-11-03,4662.0,1,675.0,1,145,5,Sam Smith,2017-11-07,0.502,0.32,-7.95,0.034,0.775,0.0,0.337
7r6LNJT2LqpLpEyZQJPygt,2017-10-20,34350.0,2,30.0,2,2170,28,"Future, Young Thug",2017-11-06,0.86,0.561,-5757.0,0.185,0.274,0.0,0.354
1SJtlNRJDeYHioymcvsqev,2017-05-19,33.0,1,0.0,1,18831,162,Camila Cabello,2017-11-05,0.334,0.617,-5834.0,0.383,0.334,0.0,0.603
3oxCefEI6Tc6Z6t20J4IvH,2017-10-31,40197.0,3,15.0,3,1173,15,"21 Savage, Offset, Metro Boomin",2017-11-04,0.799,0.381,-7147.0,0.465,0.354,0.0,0.049
5hEM0JchdVzQ5PwvSfITeX,2017-01-01,0.0,1,0.0,1,16164,177,Piso 21,2017-11-04,0.76,0.838,-3828.0,0.053,0.547,0.0,0.745
6HR1z11h0ROUlWP4Kx8Z7G,2017-10-31,40197.0,3,15.0,3,1011,12,"21 Savage, Offset, Metro Boomin",2017-11-03,0.9,0.365,-6395.0,0.236,0.147,0.185,0.136
7LAhKXDNWwq3CmnFP3UIOP,2017-10-31,35898.0,2,10.0,2,732,8,"Offset, Metro Boomin",2017-11-03,0.739,0.405,-10897.0,0.085,0.443,0.207,0.128
5qOWH742APK9OAIhQBflvV,2017-11-03,4662.0,1,675.0,1,110,1,Sam Smith,2017-11-03,0.499,0.3,-8631.0,0.043,0.616,0.0,0.212
7eFmN6wnsb7WowRKAqRFfs,2017-11-03,18481.0,1,460.0,1,150,1,Maroon 5,2017-11-03,0.648,0.608,-5.16,0.059,0.084,0.0,0.488
04JL2liXXV9B9coeGuUsPw,2017-11-03,18481.0,1,460.0,1,195,1,Maroon 5,2017-11-03,0.796,0.606,-5254.0,0.066,0.077,0.0,0.42
7FzhZ7C3NhM1UyqSHV9ytY,2017-10-27,4299.0,1,343.0,1,217,6,Sam Smith,2017-11-02,0.493,0.221,-9301.0,0.049,0.874,0.0,0.353
7vg47qMIEdLfNdTE3WLf0T,2017-10-31,40197.0,3,15.0,3,360,9,"21 Savage, Offset, Metro Boomin",2017-11-02,0.726,0.284,-10494.0,0.391,0.554,0.018,0.144
2UxfcZJCphbEkfbZ6nLiDx,2017-10-20,17465.0,2,0.0,2,3356,28,"Kygo, The Night Game",2017-11-02,0.497,0.67,-4509.0,0.035,0.435,0.0,0.236
0D8ZpOXVjapLXrjz5VfZSD,2017-10-06,4051.0,1,198.0,1,3232,27,Sam Smith,2017-11-02,0.381,0.379,-9.36,0.05,0.292,0.0,0.153
7vbjH8laThXpcBXeLNPm3M,2017-10-31,22248.0,2,10.0,2,422,6,"21 Savage, Metro Boomin",2017-11-02,0.824,0.364,-7635.0,0.121,0.141,0.305,0.177
6m6Oy3F6GG0zRwH03rWmTv,2017-10-31,40197.0,3,15.0,3,399,9,"21 Savage, Offset, Metro Boomin",2017-11-02,0.926,0.544,-6827.0,0.073,0.413,0.0,0.656
2kVHAQKVtczchKctctzbtK,2017-06-05,14164.0,2,168.0,2,29510,302,"Katy Perry, Nicki Minaj",2017-11-02,0.836,0.716,-5211.0,0.055,0.02,0.0,0.534
0mel2N9Ws9r4yLQn5QE21Y,2017-09-08,3595.0,1,0.0,1,10641,54,Sam Smith,2017-11-02,0.653,0.378,-8273.0,0.053,0.658,0.0,0.54
4mxWSdf71VFO52qFeY0fZt,2017-08-30,12983.0,1,9.0,1,11691,63,Maroon 5,2017-11-02,0.795,0.608,-5222.0,0.069,0.077,0.0,0.386
6V1XbtfGGmfEkyBtTlapw1,2017-11-01,36052.0,2,628.0,2,122,2,"Maroon 5, Julia Michaels",2017-11-01,0.935,0.577,-4759.0,0.062,0.461,0.0,0.508
4tERsdVCLtLtrGdFBf9DGC,2017-10-19,17074.0,1,0.0,1,820,14,Daya,2017-11-01,0.715,0.742,-4331.0,0.035,0.052,0.0,0.322
7zVCrzzEJU7u24sbJPXA5W,2017-10-05,16093.0,1,0.0,1,983,28,Kane Brown,2017-11-01,0.612,0.799,-4603.0,0.028,0.009,0.0,0.687
2uSLx5uwRIhiA3sJJraNqX,2017-10-06,16330.0,1,179.0,1,2260,26,Maroon 5,2017-10-31,0.938,0.549,-4884.0,0.067,0.479,0.0,0.52
3Ytr1SUCUi6J3L9dRFx5iH,2017-06-03,5428.0,1,0.0,1,20119,151,Major Lazer,2017-10-31,0.738,0.814,-4414.0,0.1,0.132,0.0,0.483
57p8CBvPOxrvyCbn6ttl5r,2017-07-28,22188.0,2,0.0,2,19932,190,"Skrillex, Poo Bear",2017-10-31,0.653,0.91,-3.36,0.057,0.008,0.0,0.092
11ZRYISCsAsLyyJo47DudZ,2017-10-27,689.0,2,110.0,2,222,8,"KAROL G, Bad Bunny",2017-10-30,0.656,0.568,-5666.0,0.041,0.01,0.0,0.121
270aLuFCbX32hhBr8MQyPM,2017-10-27,35916.0,3,0.0,3,171,6,"Ty Dolla $ign, Nathaniel Alford, Twice As Nice",2017-10-30,0.645,0.541,-6312.0,0.039,0.08,0.0,0.411
5XQMr19TL7Mfksq9zihbOu,2017-08-18,11963.0,1,19.0,1,9929,74,Chris Brown,2017-10-30,0.614,0.598,-6335.0,0.056,0.005,0.0,0.565
7cQMJ0wDqVS5iM0JIvP6Ay,2017-09-15,14002.0,1,100.0,1,942,27,Fall Out Boy,2017-10-30,0.577,0.882,-5224.0,0.049,0.005,0.0,0.564
0SGkqnVQo9KPytSri1H6cF,2017-01-01,0.0,1,0.0,1,24185,177,Big Sean,2017-10-29,0.78,0.575,-5628.0,0.139,0.106,0.0,0.273
343YBumqHu19cGoGARUTsd,2017-01-01,0.0,1,0.0,1,25922,177,Drake,2017-10-29,0.928,0.481,-9.35,0.287,0.105,0.0,0.613
4okba5wu9mMLXx79DXLKi3,2017-02-04,9.0,2,0.0,2,38726,354,"Daddy Yankee, Ozuna",2017-10-29,0.685,0.859,-2595.0,0.055,0.116,0.0,0.891
4YkwUfWSIxdKNLDXw0caFO,2017-10-28,17797.0,1,25.0,1,8,2,Chris Brown,2017-10-29,0.82,0.696,-4918.0,0.182,0.119,0.0,0.617
3umS4y3uQDkqekNjVpiRUs,2017-01-20,9.0,1,9.0,1,26153,177,Nicky Jam,2017-10-28,0.683,0.691,-5535.0,0.043,0.243,0.0,0.732
2yuyaYAELoMG4ApV5wJsWR,2017-10-13,16905.0,1,213.0,1,764,15,Gucci Mane,2017-10-27,0.76,0.476,-8103.0,0.241,0.294,0.0,0.354
2EPbvVyo2qrrmeiEm57Cfl,2017-10-27,17685.0,1,0.0,1,41,1,Ty Dolla $ign,2017-10-27,0.749,0.909,-2808.0,0.074,0.004,0.0,0.393
1Mb187X5w3OUQNH6P5M28Y,2017-10-27,17685.0,1,0.0,1,7,1,Ty Dolla $ign,2017-10-27,0.77,0.426,-5717.0,0.047,0.012,0.0,0.523
3lyeSiAIdLoZUHhV8psOTI,2017-10-20,17175.0,1,477.0,1,556,8,Future,2017-10-27,0.853,0.688,-6509.0,0.296,0.012,0.0,0.565
3hXGamYfZIrMsvMWLA0JXW,2017-10-27,295.0,1,19.0,1,60,1,Kygo,2017-10-27,0.742,0.745,-4966.0,0.083,0.07,0.0,0.527
0Pki3Th0SL5rJ5e6ShUbJJ,2017-10-27,35370.0,2,280.0,2,68,2,"Pitbull, Fifth Harmony",2017-10-27,0.752,0.761,-4.63,0.093,0.209,0.0,0.697
3UwT4FadEGWyMdaSwYcUBY,2017-10-20,601.0,1,446.0,1,534,8,Niall Horan,2017-10-27,0.678,0.398,-8413.0,0.032,0.738,0.0,0.202
5UEvfBx5yQ14HALjI8jk3t,2017-10-27,59.0,1,28.0,1,37,1,MØ,2017-10-27,0.677,0.689,-5126.0,0.119,0.151,0.0,0.572
61HHDBLqF3AmSvLfHKNGd2,2017-08-08,543.0,2,2.0,2,6476,160,"KAROL G, Bad Bunny",2017-10-26,0.664,0.576,-5395.0,0.035,0.007,0.0,0.121
6c7D34787LOtPm8tzhsLgH,2017-07-26,21756.0,2,168.0,2,16684,184,"Yo Gotti, Nicki Minaj",2017-10-26,0.91,0.444,-8126.0,0.344,0.022,0.0,0.53
1sCxVKWImDZSZKvG0U9B23,2017-05-18,4141.0,1,3.0,1,18986,147,Selena Gomez,2017-10-25,0.953,0.41,-6543.0,0.071,0.175,0.0,0.718
0CLnkxpa3M4eA3HeGaERat,2017-10-20,17175.0,1,410.0,1,949,5,Taylor Swift,2017-10-24,0.794,0.537,-6865.0,0.169,0.079,0.0,0.418
5EnYT6F7wEcdege6mDHEfO,2017-06-24,460.0,1,131.0,1,12201,109,Drake,2017-10-24,0.801,0.727,-4687.0,0.061,0.086,0.004,0.218
4OEOEsOhlzDqQuewiuPJAc,2017-10-20,17175.0,1,179.0,1,134,3,Maroon 5,2017-10-24,0.597,0.41,-8293.0,0.074,0.723,0.0,0.074
6VFMGKuYTlaYgbhvILfbc7,2017-10-20,17175.0,1,53.0,1,342,4,Post Malone,2017-10-23,0.669,0.686,-5534.0,0.184,0.627,0.0,0.437
4kVo85bcmBkvMBcJl42XCA,2017-10-20,601.0,1,446.0,1,189,4,Niall Horan,2017-10-23,0.721,0.613,-7051.0,0.033,0.007,0.0,0.665
65wnZsZLKJimfK1cTFOfa1,2017-10-21,17974.0,2,106.0,2,30,6,"Niall Horan, Maren Morris",2017-10-23,0.716,0.555,-7.57,0.037,0.037,0.0,0.483
2Inz7gGPGgieN0CTw9TOOs,2017-10-23,4298.0,1,10.0,1,1,1,JP Cooper,2017-10-23,0.622,0.609,-6702.0,0.038,0.046,0.0,0.398
06Gyf2pFDVmN5K8XAawG96,2017-10-20,34350.0,2,30.0,2,290,6,"Future, Young Thug",2017-10-22,0.8,0.523,-6578.0,0.107,0.001,0.0,0.379
2Gl0FzuLxflY6nPifJp5Dr,2017-04-28,1141.0,2,0.0,2,39300,332,"Kygo, Ellie Goulding",2017-10-21,0.633,0.592,-7245.0,0.112,0.197,0.0,0.679
5lsRkYiIerlfXMMrl4zkJG,2017-10-20,601.0,1,446.0,1,60,2,Niall Horan,2017-10-21,0.259,0.312,-9.82,0.032,0.703,0.0,0.234
2DGa7iaidT5s0qnINlwMjJ,2017-09-22,286.0,1,22.0,1,222,21,Alan Walker,2017-10-21,0.654,0.711,-7437.0,0.038,0.021,0.002,0.198
5b06JZjts6dgyyuY1m7roq,2017-10-20,34350.0,2,30.0,2,8,2,"Future, Young Thug",2017-10-20,0.84,0.65,-6708.0,0.262,0.009,0.0,0.527
1wWRtPIKD7ZNvtsrzLyTev,2017-10-20,34350.0,2,30.0,2,88,2,"Future, Young Thug",2017-10-20,0.893,0.583,-6862.0,0.341,0.027,0.0,0.115
3C4FUqrrjuvWoHwsumWfIu,2017-10-20,17175.0,1,15.0,1,3,1,Young Thug,2017-10-20,0.793,0.742,-6185.0,0.21,0.011,0.0,0.21
1hJ6KojJObbRvjuVj8Ezya,2017-10-20,601.0,1,446.0,1,7,1,Niall Horan,2017-10-20,0.431,0.423,-8623.0,0.035,0.122,0.0,0.291
1CxLWO9XW1aK4yv7zViVdn,2017-10-20,17776.0,2,10.0,2,194,2,"Niall Horan, Maren Morris",2017-10-20,0.715,0.566,-7536.0,0.041,0.038,0.0,0.509
4W598w0KcHVG5Nwqk0qMpj,2017-10-20,34350.0,2,30.0,2,86,2,"Future, Young Thug",2017-10-20,0.725,0.692,-5742.0,0.257,0.008,0.0,0.298
4wdZdkEugVVorAfzqRqC6N,2017-09-19,14274.0,1,0.0,1,1168,30,Post Malone,2017-10-19,0.672,0.684,-5468.0,0.158,0.604,0.0,0.428
3OEer2dQj1eWhSqxatGiru,2017-10-13,16905.0,1,266.0,1,491,7,P!nk,2017-10-19,0.725,0.749,-7474.0,0.356,0.045,0.0,0.761
4pLwZjInHj3SimIyN9SnOz,2017-01-01,0.0,2,0.0,2,41856,354,"Ariana Grande, Nicki Minaj",2017-10-19,0.648,0.738,-5883.0,0.247,0.041,0.0,0.603
167NczpNbRF7oWakJaY3Hh,2017-05-04,37.0,1,19.0,1,25953,166,Niall Horan,2017-10-19,0.728,0.426,-6.69,0.051,0.014,0.0,0.844
3hRZsdTF5uyGA2uhNqEuhm,2017-09-16,332.0,1,181.0,1,5098,34,Niall Horan,2017-10-19,0.517,0.552,-6401.0,0.039,0.375,0.0,0.196
2DlIwu1iDTILEMXA7MUotn,2017-10-13,16905.0,1,266.0,1,285,6,P!nk,2017-10-18,0.412,0.619,-6.39,0.072,0.087,0.0,0.234
2q6tgiA9tpb6DMguABwCWE,2017-01-02,16.0,1,0.0,1,871,50,John Legend,2017-10-16,0.422,0.264,-7064.0,0.032,0.922,0.0,0.331
2XdgSB4TtzUHQYCMfSHbFI,2017-10-13,16905.0,1,19.0,1,73,2,Chris Brown,2017-10-16,0.725,0.503,-5646.0,0.209,0.014,0.0,0.064
5Z01UMMf7V1o0MzF86s6WJ,2017-01-01,0.0,1,0.0,1,2860,121,Eminem,2017-10-16,0.692,0.744,-4565.0,0.257,0.009,0.0,0.061
4qknM1pQz53QOyfDVTjcM9,2017-04-12,26.0,1,0.0,1,14494,153,Shakira,2017-10-15,0.74,0.879,-2251.0,0.105,0.193,0.0,0.948
4TZy1wLyHec06pwgFYDh1a,2017-01-01,0.0,1,0.0,1,17685,177,Shawn Mendes,2017-10-15,0.469,0.68,-4921.0,0.117,0.137,0.0,0.374
7nKBxz47S9SD79N086fuhn,2017-02-24,0.0,1,0.0,1,28539,178,Enrique Iglesias,2017-10-14,0.688,0.822,-3304.0,0.054,0.064,0.0,0.66
17HlhTU351nr8MncIGppDk,2017-10-13,16905.0,1,213.0,1,6,1,Gucci Mane,2017-10-13,0.844,0.486,-6915.0,0.368,0.234,0.0,0.493
2kVIolfEUjIiYDEPZLTQHg,2017-10-13,16905.0,1,266.0,1,21,1,P!nk,2017-10-13,0.561,0.409,-5372.0,0.043,0.211,0.0,0.428
7iNIg7XDEaYECfWD5dJ9Va,2017-08-17,659.0,1,47.0,1,347,2,Justin Bieber,2017-10-13,0.743,0.735,-5337.0,0.038,0.004,0.0,0.631
